id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jenis_pekerjaan,jumlah_penduduk,satuan,semester,tahun
16528,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121001,CINAMBO,32.73.29,CINAMBO,32.73.29.1001,CISARANTEN WETAN,NELAYAN,0,ORANG,2,2021
16529,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121001,CINAMBO,32.73.29,CINAMBO,32.73.29.1001,CISARANTEN WETAN,AGAMA DAN KEPERCAYAAN,2,ORANG,2,2021
16530,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121001,CINAMBO,32.73.29,CINAMBO,32.73.29.1001,CISARANTEN WETAN,PELAJAR DAN MAHASISWA,1242,ORANG,2,2021
16531,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121001,CINAMBO,32.73.29,CINAMBO,32.73.29.1001,CISARANTEN WETAN,TENAGA KESEHATAN,14,ORANG,2,2021
16532,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121001,CINAMBO,32.73.29,CINAMBO,32.73.29.1001,CISARANTEN WETAN,PENSIUNAN,63,ORANG,2,2021
16533,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121001,CINAMBO,32.73.29,CINAMBO,32.73.29.1001,CISARANTEN WETAN,LAINNYA,1338,ORANG,2,2021
16534,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,CINAMBO,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,BELUM BEKERJA,1280,ORANG,2,2021
16535,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,CINAMBO,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,APARATUR PEJABAT NEGARA,764,ORANG,2,2021
16536,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,CINAMBO,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,TENAGA PENGAJAR,66,ORANG,2,2021
16537,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,CINAMBO,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,WIRASWASTA,1744,ORANG,2,2021
16538,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,CINAMBO,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,PERTANIAN DAN PETERNAKAN,8,ORANG,2,2021
16539,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,CINAMBO,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,NELAYAN,1,ORANG,2,2021
16540,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,CINAMBO,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,AGAMA DAN KEPERCAYAAN,1,ORANG,2,2021
16541,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,CINAMBO,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,PELAJAR DAN MAHASISWA,1173,ORANG,2,2021
16542,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,CINAMBO,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,TENAGA KESEHATAN,49,ORANG,2,2021
16543,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,CINAMBO,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,PENSIUNAN,106,ORANG,2,2021
16544,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121003,CINAMBO,32.73.29,CINAMBO,32.73.29.1002,PAKEMITAN,LAINNYA,1274,ORANG,2,2021
16545,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,CINAMBO,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,BELUM BEKERJA,1062,ORANG,2,2021
16546,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,CINAMBO,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,APARATUR PEJABAT NEGARA,94,ORANG,2,2021
16547,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,CINAMBO,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,TENAGA PENGAJAR,60,ORANG,2,2021
16548,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,CINAMBO,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,WIRASWASTA,1962,ORANG,2,2021
16549,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,CINAMBO,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,PERTANIAN DAN PETERNAKAN,4,ORANG,2,2021
16550,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,CINAMBO,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,NELAYAN,0,ORANG,2,2021
16551,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,CINAMBO,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,AGAMA DAN KEPERCAYAAN,0,ORANG,2,2021
16552,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,CINAMBO,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,PELAJAR DAN MAHASISWA,1090,ORANG,2,2021
16553,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,CINAMBO,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,TENAGA KESEHATAN,12,ORANG,2,2021
16554,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,CINAMBO,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,PENSIUNAN,55,ORANG,2,2021
16555,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121004,CINAMBO,32.73.29,CINAMBO,32.73.29.1003,SUKAMULYA,LAINNYA,1197,ORANG,2,2021
16556,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,CINAMBO,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,BELUM BEKERJA,1374,ORANG,2,2021
16557,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,CINAMBO,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,APARATUR PEJABAT NEGARA,224,ORANG,2,2021
16558,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,CINAMBO,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,TENAGA PENGAJAR,61,ORANG,2,2021
16559,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,CINAMBO,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,WIRASWASTA,2486,ORANG,2,2021
16560,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,CINAMBO,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,PERTANIAN DAN PETERNAKAN,8,ORANG,2,2021
16561,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,CINAMBO,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,NELAYAN,1,ORANG,2,2021
16562,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,CINAMBO,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,AGAMA DAN KEPERCAYAAN,3,ORANG,2,2021
16563,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,CINAMBO,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,PELAJAR DAN MAHASISWA,1484,ORANG,2,2021
16564,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,CINAMBO,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,TENAGA KESEHATAN,25,ORANG,2,2021
16565,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,CINAMBO,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,PENSIUNAN,55,ORANG,2,2021
16566,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,3273121002,CINAMBO,32.73.29,CINAMBO,32.73.29.1004,BABAKAN PENGHULU,LAINNYA,1668,ORANG,2,2021
16567,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,BELUM BEKERJA,5554,ORANG,2,2021
16568,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,APARATUR PEJABAT NEGARA,731,ORANG,2,2021
16569,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,TENAGA PENGAJAR,210,ORANG,2,2021
16570,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,WIRASWASTA,8784,ORANG,2,2021
16571,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,PERTANIAN DAN PETERNAKAN,5,ORANG,2,2021
16572,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,NELAYAN,2,ORANG,2,2021
16573,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,AGAMA DAN KEPERCAYAAN,1,ORANG,2,2021
16574,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,PELAJAR DAN MAHASISWA,5354,ORANG,2,2021
16575,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,TENAGA KESEHATAN,43,ORANG,2,2021
16576,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,PENSIUNAN,251,ORANG,2,2021
16577,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142001,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1001,JATIHANDAP,LAINNYA,5810,ORANG,2,2021
16578,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,BELUM BEKERJA,3831,ORANG,2,2021
16579,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,APARATUR PEJABAT NEGARA,529,ORANG,2,2021
16580,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,TENAGA PENGAJAR,140,ORANG,2,2021
16581,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,WIRASWASTA,6070,ORANG,2,2021
16582,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,PERTANIAN DAN PETERNAKAN,1,ORANG,2,2021
16583,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,NELAYAN,0,ORANG,2,2021
16584,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,AGAMA DAN KEPERCAYAAN,2,ORANG,2,2021
16585,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,PELAJAR DAN MAHASISWA,3813,ORANG,2,2021
16586,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,TENAGA KESEHATAN,43,ORANG,2,2021
16587,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,PENSIUNAN,177,ORANG,2,2021
16588,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142002,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1002,KARANG PAMULANG,LAINNYA,4094,ORANG,2,2021
16589,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,BELUM BEKERJA,2744,ORANG,2,2021
16590,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,APARATUR PEJABAT NEGARA,329,ORANG,2,2021
16591,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,TENAGA PENGAJAR,89,ORANG,2,2021
16592,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,WIRASWASTA,4226,ORANG,2,2021
16593,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,PERTANIAN DAN PETERNAKAN,6,ORANG,2,2021
16594,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,NELAYAN,0,ORANG,2,2021
16595,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,AGAMA DAN KEPERCAYAAN,0,ORANG,2,2021
16596,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,PELAJAR DAN MAHASISWA,2689,ORANG,2,2021
16597,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,TENAGA KESEHATAN,21,ORANG,2,2021
16598,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,PENSIUNAN,92,ORANG,2,2021
16599,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,LAINNYA,3065,ORANG,2,2021
16600,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,BELUM BEKERJA,2958,ORANG,2,2021
16601,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,APARATUR PEJABAT NEGARA,493,ORANG,2,2021
16602,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,TENAGA PENGAJAR,137,ORANG,2,2021
16603,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,WIRASWASTA,4755,ORANG,2,2021
16604,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,PERTANIAN DAN PETERNAKAN,6,ORANG,2,2021
16605,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,NELAYAN,1,ORANG,2,2021
16606,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,AGAMA DAN KEPERCAYAAN,1,ORANG,2,2021
16607,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,PELAJAR DAN MAHASISWA,3099,ORANG,2,2021
16608,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,TENAGA KESEHATAN,32,ORANG,2,2021
16609,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,PENSIUNAN,277,ORANG,2,2021
16610,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142003,MANDALAJATI,32.73.30,MANDALAJATI,32.73.30.1004,SINDANG JAYA,LAINNYA,3067,ORANG,2,2021
16611,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250002,SUKASARI,32.73.01,SUKASARI,32.73.01.1001,SUKARASA,BELUM BEKERJA,2491,ORANG,1,2022
16612,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250002,SUKASARI,32.73.01,SUKASARI,32.73.01.1001,SUKARASA,APARATUR PEJABAT NEGARA,283,ORANG,1,2022
16613,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250002,SUKASARI,32.73.01,SUKASARI,32.73.01.1001,SUKARASA,TENAGA PENGAJAR,103,ORANG,1,2022
16614,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250002,SUKASARI,32.73.01,SUKASARI,32.73.01.1001,SUKARASA,WIRASWASTA,4395,ORANG,1,2022
16615,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250002,SUKASARI,32.73.01,SUKASARI,32.73.01.1001,SUKARASA,PERTANIAN DAN PETERNAKAN,3,ORANG,1,2022
16616,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250002,SUKASARI,32.73.01,SUKASARI,32.73.01.1001,SUKARASA,NELAYAN,0,ORANG,1,2022
16617,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250002,SUKASARI,32.73.01,SUKASARI,32.73.01.1001,SUKARASA,AGAMA DAN KEPERCAYAAN,5,ORANG,1,2022
16618,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250002,SUKASARI,32.73.01,SUKASARI,32.73.01.1001,SUKARASA,PELAJAR DAN MAHASISWA,2889,ORANG,1,2022
16619,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250002,SUKASARI,32.73.01,SUKASARI,32.73.01.1001,SUKARASA,TENAGA KESEHATAN,80,ORANG,1,2022
16620,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250002,SUKASARI,32.73.01,SUKASARI,32.73.01.1001,SUKARASA,PENSIUNAN,149,ORANG,1,2022
16621,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250002,SUKASARI,32.73.01,SUKASARI,32.73.01.1001,SUKARASA,LAINNYA,3043,ORANG,1,2022
16622,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,SUKASARI,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,BELUM BEKERJA,4168,ORANG,1,2022
16623,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,SUKASARI,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,APARATUR PEJABAT NEGARA,1103,ORANG,1,2022
16624,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,SUKASARI,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,TENAGA PENGAJAR,314,ORANG,1,2022
16625,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,SUKASARI,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,WIRASWASTA,7223,ORANG,1,2022
16626,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,SUKASARI,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,PERTANIAN DAN PETERNAKAN,13,ORANG,1,2022
16627,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,SUKASARI,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,NELAYAN,1,ORANG,1,2022
16628,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,SUKASARI,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,AGAMA DAN KEPERCAYAAN,3,ORANG,1,2022
16629,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,SUKASARI,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,PELAJAR DAN MAHASISWA,5205,ORANG,1,2022
16630,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,SUKASARI,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,TENAGA KESEHATAN,136,ORANG,1,2022
16631,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,SUKASARI,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,PENSIUNAN,482,ORANG,1,2022
16632,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250003,SUKASARI,32.73.01,SUKASARI,32.73.01.1002,GEGERKALONG,LAINNYA,4701,ORANG,1,2022
16633,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250004,SUKASARI,32.73.01,SUKASARI,32.73.01.1003,ISOLA,BELUM BEKERJA,2592,ORANG,1,2022
16634,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250004,SUKASARI,32.73.01,SUKASARI,32.73.01.1003,ISOLA,APARATUR PEJABAT NEGARA,485,ORANG,1,2022
16635,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250004,SUKASARI,32.73.01,SUKASARI,32.73.01.1003,ISOLA,TENAGA PENGAJAR,247,ORANG,1,2022
16636,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250004,SUKASARI,32.73.01,SUKASARI,32.73.01.1003,ISOLA,WIRASWASTA,4164,ORANG,1,2022
16637,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250004,SUKASARI,32.73.01,SUKASARI,32.73.01.1003,ISOLA,PERTANIAN DAN PETERNAKAN,25,ORANG,1,2022
16638,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250004,SUKASARI,32.73.01,SUKASARI,32.73.01.1003,ISOLA,NELAYAN,0,ORANG,1,2022
16639,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250004,SUKASARI,32.73.01,SUKASARI,32.73.01.1003,ISOLA,AGAMA DAN KEPERCAYAAN,3,ORANG,1,2022
16640,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250004,SUKASARI,32.73.01,SUKASARI,32.73.01.1003,ISOLA,PELAJAR DAN MAHASISWA,2940,ORANG,1,2022
16641,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250004,SUKASARI,32.73.01,SUKASARI,32.73.01.1003,ISOLA,TENAGA KESEHATAN,46,ORANG,1,2022
16642,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250004,SUKASARI,32.73.01,SUKASARI,32.73.01.1003,ISOLA,PENSIUNAN,180,ORANG,1,2022
16643,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250004,SUKASARI,32.73.01,SUKASARI,32.73.01.1003,ISOLA,LAINNYA,2829,ORANG,1,2022
16644,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SUKASARI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,BELUM BEKERJA,4902,ORANG,1,2022
16645,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SUKASARI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,APARATUR PEJABAT NEGARA,1307,ORANG,1,2022
16646,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SUKASARI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,TENAGA PENGAJAR,425,ORANG,1,2022
16647,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SUKASARI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,WIRASWASTA,8437,ORANG,1,2022
16648,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SUKASARI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,PERTANIAN DAN PETERNAKAN,15,ORANG,1,2022
16649,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SUKASARI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,NELAYAN,0,ORANG,1,2022
16650,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SUKASARI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,AGAMA DAN KEPERCAYAAN,14,ORANG,1,2022
16651,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SUKASARI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,PELAJAR DAN MAHASISWA,6071,ORANG,1,2022
16652,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SUKASARI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,TENAGA KESEHATAN,163,ORANG,1,2022
16653,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SUKASARI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,PENSIUNAN,841,ORANG,1,2022
